,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
sp|Q2KHR3;sp|Q2KHR3|QSER1,-0.0697763359394211,-0.0610327937942124,-0.0689445100618656,-0.0616196169688324,0.00250888624961836,-0.0873662137708085,0.101990547023529,0.0641505128714939,-0.087526329864803,-0.0181100258991215,0.0499347877316571,0.0041555180640144,0.0818349828048371,-0.0234437372026563,-0.0246644954068307
sp|Q52LR7|EPC2,-0.0618496450198972,-0.0774725264805928,-0.0743024621982248,0.110136912976728,-0.0767600565398365,0.00410761552146815,-0.0339048197025899,-0.124412376511447,-0.0910949708477509,-0.0129450736680571,0.028878970603116,0.144954093080257,0.072488255018704,-0.0686459367542135,0.0130779577518053
sp|Q53EQ6;sp|Q53EQ6|TIGD5,0.00256606708300626,-0.12878612881877,0.0318521235019601,-0.0254394100937877,0.00610060177341375,-0.0294428896091713,0.00904807257958887,-0.0683871590075436,0.032619662621253,-0.02897976113392,-0.0629755551185253,0.0170481812108862,0.0759400497391189,0.0113914884366934,0.0230591913136863
sp|Q5PSV4;sp|Q5PSV4|BRM1L,-0.0542696529090628,-0.0466225371110086,0.0191027512579483,-0.0879172838605848,-0.0314268462598285,-0.105063143845234,0.0412770624942933,0.147719565237652,-0.00504546332561866,-0.0411442511802934,-0.0383200650120234,-0.0234233045765642,-0.0295138898703605,0.0162341932286708,0.0777045670362372
sp|Q5SSJ5;sp|Q5SSJ5|HP1B3,-0.0161597388016803,-0.00830190235000825,0.017598452923268,0.0239941343314164,-0.00396769300941829,-0.00964212154557252,-0.00497291972631598,-0.0112346362717876,0.0201821922310976,0.00376812647154954,-0.0266230522217727,-0.035268368278754,0.0533243038371758,0.028547524551255,-0.0140484421414737
sp|Q5T5X7|BEND3,-0.0092337075814219,-0.0852535059199627,0.0509633931518431,-0.0215073557479037,0.0227762009691717,0.102865623888473,0.0488927614864371,0.0210294021167622,-0.0465407148012147,0.0449082489881089,0.00410559803660774,0.000681497986641167,-0.00933969963231976,0.0427184064701907,0.0294459422094418
sp|Q5UIP0;sp|Q5UIP0|RIF1,-0.0630855444081124,0.12980656425895,0.0625281787924589,0.00791845319700142,0.0830008517292865,-0.0757358732652209,0.00577769657103229,-0.0404272323595176,0.00873993669245828,0.0320486954781737,-0.0106803179618406,-0.00812800323505572,-0.0259604146833873,-0.035529358574624,-0.0264800446861969
sp|Q6DN03|H2B2C;sp|Q6DRA6|H2B2D,0.0365039427168931,-0.00991167718098267,-0.0531802258858945,-0.0510067592019163,-0.0191866041373319,-0.114549267797297,0.0483637151264672,0.00443873602041608,-0.019427787892106,-0.0536616199307415,0.0612845303238366,-0.0276194362477506,-0.123813699409111,0.140464840952824,-0.0905372329906657
sp|Q6MZP7;sp|Q6MZP7|LIN54,-0.0293162497928439,-0.127835914019471,0.0564833749890557,0.0342913449194846,0.0378090538732849,-0.0181628854822887,0.092733246226537,-0.0448896505439757,0.0222678622903681,0.0466066343933429,0.0972283940541845,-0.209033588231296,0.0355901844420437,-0.0502567707121497,0.083132635557035
sp|Q6NS38;sp|Q6NS38|ALKB2,-0.020938403493736,0.0186976589654746,0.014339956711782,-0.0274130838400583,-0.0337606927994864,-0.0799478790795648,0.0329000154101952,-0.00480404906736105,-0.00255840690013521,-0.0105456223701538,-0.0148750226287361,-0.0749285400570458,-0.0487934082390874,-0.00897748393587415,-0.0690704991375933
sp|Q6NT76;sp|Q6NT76|HMBX1,-0.0457528462500317,-0.0910256017980681,0.0263418446691417,-0.15562624367124,-0.0249875010423399,0.177743990902799,-0.192860361865659,-0.0561106695248234,0.0682888867188017,-0.0759726910963985,0.0511099017996721,0.159540988154949,0.140036619219997,-0.0575183066253467,-0.0415434441388502
sp|Q6PJG2|EMSA1,-0.0822071137215045,-0.030549125578821,-0.0296452646166585,0.0889992971849606,-0.104287735435812,0.0448532474391915,0.0516379362860245,-0.0337806769047406,0.0495800885721885,0.0383621908867872,-0.0488042665311061,0.0374368367827111,-0.0722872596014566,0.079910601878035,0.0892244637153661
sp|Q6V0L0|CP26C;sp|Q96ST3|SIN3A,-0.0357805493910583,-0.0765205224637604,0.0670710298709219,-0.0314165626964197,0.0381126228897203,0.0247307641514125,0.0437226417105785,-0.0019669169163899,-0.0234336332098037,0.00136554261149109,-0.0222402452830396,-0.0692282921372893,-0.0333968453910332,-0.0153990398796781,0.0150422105057068
sp|Q6W2J9;sp|Q6W2J9|BCOR,-0.0222905393457442,-0.0292709759143422,0.00722384493581241,0.00281040878770659,-0.0333087090371467,-0.0194932951735771,-0.000746608231779681,0.00248113267643115,0.0133437035308686,-0.0431514570507322,-0.00115391088050865,-0.0118467777891696,0.0930855536728061,0.0186914725674383,0.113146013531272
sp|Q6ZRS2;sp|Q6ZRS2|SRCAP,-0.113353561145869,0.0749966833525841,-0.0183603550038968,0.0838187198396842,-0.0620841402244571,-0.100736902016123,-0.0481922454297327,0.0466910662432995,-0.154515917091228,-0.0591018278486018,-0.144899589379709,-0.03370731548214,-0.0374526203626924,0.00666123212900464,0.0303826795587673
sp|Q86UP3;sp|Q86UP3|ZFHX4,-0.0666031694798296,-0.0344286417253219,-0.0110784984666267,-0.0433830689213737,-0.00732131776720468,0.0470133830824148,0.081629381396187,0.000333533574302897,0.004981355336162,0.0137080253738628,0.0441967072766676,0.0261717217714274,0.0351687867518855,-0.00518410279119728,-0.0946760365316432
sp|Q86V81|THOC4,-0.0464582224708397,-0.0169168620990872,-0.0856449955615913,0.0443294832178524,-0.134600055252184,-0.0733124467753567,0.0732959071903608,0.141230547419342,-0.0682597177965905,-0.0988897651867665,-0.0976034812516177,-0.00616754145457924,-0.0636634587473236,-0.0624986661640212,0.0427649163190503
sp|Q86Y91;sp|Q86Y91|KI18B,-0.155269350226037,0.0741419389463413,0.101153211555583,0.008566511382438,-0.0942077215215651,-0.0610579100061427,0.0878070827436369,0.0194340537414032,-0.023201845126242,-0.0408832249110477,0.0333725810739761,-0.0404937977448024,0.0101317910926038,0.0116932826704286,-0.0415866484757948
sp|Q86YP4;sp|Q86YP4|P66A,-0.121839173293272,-0.00745423741812427,-0.120553153672691,0.151208149869146,-0.0022233310644774,-0.0742396354162923,-0.117109788706311,-0.0644490930181615,0.0968339292195208,0.00459348896095033,0.0686424363317766,-0.0101623530886132,0.126839541044719,-0.0117396728334377,0.0390137570945576
sp|Q8IYH5;sp|Q8IYH5|ZZZ3,-0.0712608665924233,0.0142124479868338,0.0470162980278912,0.0738190630336812,-0.0237881491627774,0.0258917908689648,-0.0315805108217354,-0.0176336461880396,-0.0259298204151369,-0.00905591936278191,-0.0445857115088526,-0.0199148354108502,0.0751482751568795,0.0379917580791445,-0.0631101245207522
sp|Q8N5C6;sp|Q8N5C6|SRBD1,-0.0254393030499951,-0.0404452926585018,-0.00188089901557341,-0.0133452815237614,-0.0148420423876568,-0.046037561900781,0.0390399346688145,0.00234866130556084,-0.00264432689821108,0.043393603717708,-0.0295323593187557,0.0454252405705668,-0.0303707007108753,-0.00379394418917156,-0.0588047282164298
sp|Q8N5C6|SRBD1,-0.0336632423265998,-0.0449018636541891,0.0173266217790958,-0.0137471830226436,-0.0562041369613238,-0.0740923290064598,0.031072540583585,-0.0416375789294986,0.00488860326120031,-0.0111240923230508,-0.0264925391736767,0.0300228973778263,0.0671133626334098,-0.0539518802192507,-0.0779386000077624
sp|Q8N9N5,-0.00962957744470575,-0.075339683450471,0.021117256574268,-0.00911989304669762,0.0367211296602463,-0.0194911161014582,-0.0272562678678293,-0.0279654211280876,-0.0185382121592358,-0.0663629563826408,0.0408567059065115,0.035069026691754,-0.0371757098518697,0.0359424530162021,0.0660887054509028
sp|Q8N9N5;sp|Q8N9N5|BANP,-0.021408527889407,-0.0594044858231137,0.0546961882495538,-0.0253955135100947,0.044538408789128,0.108461061776245,0.0301888233301491,-0.0438597670171755,0.0799653653849167,-0.0478862789128995,-0.0445701910217971,-0.0103786715701605,0.0458025878589487,0.0106004216416102,-0.0196220303397262
sp|Q8NCY6|MSD4,-0.050873246767877,-0.112842686791873,-0.0119293165283689,0.167187201458637,-0.0403180906536858,0.0522198101171551,-0.0372939713061726,-0.020550701097486,-0.0161250859877372,-0.0327183149804921,0.0809535244947197,0.0399546678026586,-0.108564096801984,0.0596716312283531,-0.123221835863685
sp|Q8NFW8;sp|Q8NFW8|NEUA,-0.0351066214826956,0.00370993850866903,-0.032273363936856,-0.199782974873877,-0.0906937491321035,0.120726766857272,-0.189564840259885,-0.0229236330211859,-0.033026498609186,-0.00828351986191294,-0.0150849774656746,0.000981110810357034,-0.0982141779483353,0.0810654916383484,-0.0949289184151425
sp|Q8NFW8|NEUA,-0.0228084681418441,0.0172952161089099,-0.0160602884211535,0.012528984435383,-0.0917057768214014,0.0384928757565545,0.0393896144151912,0.0928979209831495,-0.0961657804345341,0.00689724260650129,0.00956191928213651,-0.00265710165013035,-0.102455576502412,-0.0424824075374635,0.0893974963994611
sp|Q8WXX5|DNJC9,-0.0493018134717192,0.0106494092544731,-0.0622040439435134,0.000872926058782967,-0.0237745303503382,0.0433855821465636,-0.0258180388275471,-0.00346650151673054,-0.0298750493697668,-0.0264934016265141,-0.0159522139375866,-0.00779495041123732,-0.0210780847559304,0.0131649827739977,0.0651769480660523
sp|Q92466;sp|Q92466|DDB2,-0.0692564348088719,-0.0818179788835357,-0.079419934393986,-0.0856232858763221,-0.0204380919606383,-0.0689138762651066,0.0273410549475948,0.00562241567045473,-0.0125427605807045,0.121367037126476,-0.0422730160150303,-0.0613631191687978,-0.0203421941739985,0.0191903177511191,-0.0688154346795521
sp|Q92522|H1X,0.0132608966487669,0.00768975803311843,0.0082877616015442,0.00238831802307955,-0.0481780344601108,0.0358608573880131,-0.0560619517155102,0.0251811395941715,-0.0363667200561097,-0.0938165624191847,-0.0485662066447727,0.0323218537647251,0.0287121074897346,-0.00633851415660706,-0.0552934490323051
sp|Q92618|ZN516,-0.0841465728169788,-0.0490216861977569,0.0729565356629241,0.0117656619849028,-0.00829360679783723,0.0493997195069314,0.00963681276831937,-0.171587072771096,-0.274308954341005,0.00667327367613211,0.0513947938272166,-0.0166709363542401,0.035279143077625,-0.0453838778402369,0.0165301802055928
sp|Q92841;sp|Q92841|DDX17,-0.0574676161977719,-0.0183693563561507,-0.0173782114541373,-0.0933095839170662,0.0730676629536372,-0.0103693684479174,-0.0516893534091958,0.159328940724189,-0.0284445149378926,0.0675213524695093,-0.0981341329538958,-0.00861680595936889,-0.00747799426221023,0.0228523797394545,0.0532687742932544
sp|Q96DT7;sp|Q96DT7|ZBT10,-0.0612109935315012,-0.135135291006049,0.0787618248391669,0.0201479164237094,0.0258751357009769,0.113642107324287,0.0199938923515546,0.0117633284053506,0.030334884674634,0.0366200955162152,-0.0607210722476561,-0.0535087663981844,-0.0469677814175508,-0.0727787346864112,-0.0134264760132076
sp|Q96JM7,-0.0188765331870242,-0.0676451472125349,0.0231524339915726,-0.104227168027629,0.0439260796762208,-0.028859980074338,-0.0473381823865477,-0.0820444106937642,-0.0297674320907307,0.207340935490981,-0.184537843872114,0.0735958886719405,-0.1025966082878,-0.0541719102705825,0.085906000071252
sp|Q96KM6|Z512B,-0.0211510147004306,0.0113557029621186,0.0148412781734944,-0.0131041216331086,0.00316539357485187,-0.00944431357786989,-0.00682966107329437,-0.0727595556284203,-0.0281792883954316,0.00298051658644899,-0.00709024068679255,-0.0424196812639056,-0.00766952044758272,0.0833746294311218,0.067347229350151
sp|Q96L91;sp|Q96L91|EP400,-0.0663234416949714,-0.025484224076832,-0.0391435290197455,-0.0870679552230129,-0.0909433385000259,0.176092077409088,-0.00634135609496059,-0.00278477224949811,0.0138528170085057,-0.0156035193075944,-0.110571472392162,0.00895318824588608,0.0080510945842758,0.0850364986673626,0.120344054471526
sp|Q96MR6|CFA57,-0.000442657531918371,-0.0124046552617811,-0.00285952807385702,-0.000717452818502811,-0.0080274959629529,0.0619641899921168,0.0429642380465399,-0.0262451687335056,-0.0151523559336097,-0.0252155827746718,0.0105715327537098,-0.0352871071366109,-0.0999132079685342,-0.00502521331035616,-0.0973783991263865
sp|Q96Q89;sp|Q96Q89|KI20B,-0.152112196391823,0.0218641651117955,0.1199542884422,0.0828752395194891,0.0198340037311259,0.0103836873322366,-0.0544449718190767,-0.0833672620664279,0.0273640896498934,0.00638271832867531,-0.00124337693938202,-0.0329183498802371,-0.0755742137156904,0.0311746347041852,0.0716058683286882
sp|Q96ST3|SIN3A,-0.028497685740217,-0.098166179829092,0.0238226474634359,-0.00263609996015408,-0.00390479570993226,0.0240390200999605,0.0178375601426687,0.0110038616985061,0.0029868487967337,0.00145954601197714,-0.0762498992893345,-0.0850595325217222,0.0235065010079159,-0.0955726938698394,-0.0913292380243861
sp|Q96T58|MINT,-0.0911711473847548,-0.0408418513905804,0.00786743499585566,-0.0549883748351856,-0.0114650346526674,-0.142678953710157,0.0475914300518638,-0.0275009118440366,-0.0334032274785906,0.078353259790474,-0.0454924338860813,0.0135512759356361,0.0495699296435921,0.0229340592517286,0.0109380333463553
sp|Q99583|MNT,-0.0337891275500693,-0.0437512617417262,0.000743001208545112,-0.00927422237180305,-0.0352122487840361,0.00984843240516592,0.0446617524860571,0.071459472654324,0.00568420123828581,0.00484447853366498,-0.0176937141064637,0.0540230837600893,0.0587271676969651,-0.108641709006117,-0.0493836497148009
sp|Q99728;sp|Q99728|BARD1,-0.00458450139802123,0.0025673106966042,-0.0229654573326753,0.0193029978886044,-0.0534541730151937,0.0224912931721081,-0.019490183917834,-0.0260974392503931,-0.0512379786478874,-0.0442150745973376,0.0310075322081894,-0.0275807480442582,-0.0105198840087307,-0.0153501304365173,-0.114621582179248
sp|Q99742|NPAS1,-0.00531697526633113,-0.0781718385233147,0.0202451742528114,-0.0214914911429369,0.0036051811863358,0.058047851347288,-0.0116795513254664,-0.0372779550297428,-0.138167565540829,-0.00632729783885134,0.230322914901398,0.0710172869066906,0.0747993204493789,-0.056356544868273,-0.0597924631799081
sp|Q99986|VRK1,-0.100902094819117,-0.190933750776957,-0.114836293439623,-0.00996412721683432,-0.123224423596685,0.0339759754925295,-0.0303893599847787,-0.0040496064569215,0.00665292631673438,-0.0375960992546078,-0.099987630070201,9.57139649543128e-05,0.0126729212940053,0.0569241648940677,0.076278277505826
sp|Q9BQE3|TBA1C,-0.0473398055347476,-0.0462614119953366,-0.0172281077999244,-0.0342276094061093,0.0242189948058865,-0.00447058288807868,0.0260767359157416,0.00796058269568026,-0.0240691693588795,-0.0200275277901686,0.0438488389451571,-0.00414380482401277,-0.00446542361158143,0.0783942798423466,0.0917971361644088
sp|Q9BQW3;sp|Q9BQW3|COE4;sp|Q9H4W6;sp|Q9H4W6|COE3,-0.0309673543599973,-0.0306614708767457,-0.0233187664873119,-0.023587716142483,-0.0130120019151479,-0.0500121725372731,0.00726273791853601,-0.0258067953107279,-0.000840483800442399,-0.0504322728491795,-0.0339513204502473,-0.00738370369119129,-0.0113101972044009,-0.0351654839749934,0.0197472740936527
sp|Q9BTC0;sp|Q9BTC0|DIDO1,-0.111303982080889,0.119208056223259,0.0697003409479848,-0.0206175603156995,-0.147889385581387,0.0268086921170594,0.227267642217565,0.0757023107629783,0.0993397299613494,-0.0582400224597158,0.0344818755792598,0.0735603566764357,-0.0249093136051603,0.0271328785188377,-0.0363554824174292
sp|Q9BUH6|PAXX,-0.00334158415875433,-0.00617201143565387,-0.0700727784380512,-0.0209457923780065,-0.0349422132832466,-0.0436013242805356,0.0254080747707103,0.0294725943930113,-0.0569872376459086,0.010872559984214,-0.0046421688876992,-0.0418311197540253,-0.04648636202204,0.0989087827666029,0.008387703823319
sp|Q9GZN1;sp|Q9GZN1|ARP6,-0.139520726152651,0.143923702724016,0.0930142420540378,-0.0282436196928651,0.0425666114187543,0.0369657338388878,-0.00715578918130796,-0.161446681390593,0.0282443901129705,-0.00183270595776826,0.0158009858044843,-0.06379503112212,-0.0415404325144708,0.0292111143779373,0.0243917297931839
sp|Q9GZN1|ARP6,-0.100125361918581,0.103259711329706,0.00311700206435943,-0.0112307064405695,0.00991912787904532,-0.0732661219118737,-0.0428268949363206,0.00923160350316224,0.0391032945250715,-0.0488847566482795,0.0426661683742134,0.0200935501953134,-0.0058295683886396,0.0166653612370558,-0.00676776686868423
sp|Q9H0E9;sp|Q9H0E9|BRD8,-0.0106090933495997,0.0391333112480991,0.0806920484889267,-0.0233622666698845,0.0931196147215029,0.113249997634712,0.0664246933559756,0.194306259784268,-0.0242544883078967,0.143303401947324,-0.0949655378702098,0.10906919423101,0.335297043640151,0.117593546090988,0.0413848246647881
sp|Q9H147|TDIF1,-0.075913195784136,-0.0175478099222289,-0.00770756708749359,-0.0227068362373424,-0.0686491133873926,-0.0138139227620024,-0.00354321433812796,-0.0197788995176308,-0.0243153414371026,-0.0271003032967045,-0.00112741684535357,-0.0272449477442428,-0.0356185077850928,0.0608982638211646,-0.0792027346858992
sp|Q9H7L9|SDS3,-0.0226061487697089,-0.0608656591266651,0.0224137868641573,-0.0313518220961381,-0.00757364102373617,-0.041899930185254,0.0378927493502491,-0.0434428733668416,-0.00116256878577959,-0.0709832359556375,-0.068559485398073,-0.0453654044966431,-0.018629186261914,-0.0306877213430013,0.0626551501818985
sp|Q9H8E8;sp|Q9H8E8|CSR2B,-0.0843344108063398,0.0052120185861317,0.00765797340307337,0.0584891255534856,-0.0718519431216919,0.0754167479794586,-0.033406786933242,0.005034222627592,-0.0540576620100091,0.0977317472202227,-0.0171500366412279,-0.0219024319118957,-0.0227452163712888,-0.133992733655495,0.0309190913520122
sp|Q9H967|WDR76,-0.0150250264100574,0.0322558189153801,0.0579345084245848,-0.00456247988807031,0.0389522281860125,-0.0190097455985754,-0.0414634750389369,-0.0723533765073998,-0.172397672372101,0.063966259051434,0.0490731175814097,0.0360302959583843,0.0424896311365009,0.0432663037682577,-0.0878738997732199
sp|Q9HAP2;sp|Q9HAP2|MLXIP,-0.038615736686465,-0.120816946332351,0.0737251483994573,-0.0333032078048531,-0.0269675808112925,0.0539995280416644,0.0105193595582417,0.0188356771668539,-0.0461382185814156,0.00568673356467203,0.00705164192078855,0.222701286046155,-0.181614041597914,0.0304000309236687,-0.0558630413500771
sp|Q9NPF5|DMAP1,-0.139682910485929,0.107139925845356,-0.00709779302246156,-0.00928215422800011,-0.123795614475526,0.068918107100253,0.0312852192782495,0.019738470774026,0.0658395795847852,-0.00271271987798981,0.0413915872546426,-0.0223403916406666,-0.018403187929961,-0.158906517074029,0.0630354786711972
sp|Q9NS73;sp|Q9NS73|MBIP1,-0.0747824631637575,0.0358117064279022,0.0787330464117142,0.0397868619620922,-0.0181285010972735,-0.000387776980610208,-0.070398939638864,0.0630328794949701,-0.0143903136715159,0.0104235349106909,-0.00212372016760588,-0.0612842784916923,-0.0966565298180848,-0.0620431719785628,-0.0936587557264257
sp|Q9NUW8;sp|Q9NUW8|TYDP1,-0.0721175198334043,-0.0198801665035515,-0.056928429969343,-0.00409256930463908,0.0314140157657236,-0.105361845896524,0.0287283752240809,-0.0346709399288156,-0.048002148199481,-0.0197095367196577,-0.018334819657387,0.0927302145317764,0.00333162525248307,-0.0422914065134725,-0.0229760701518542
sp|Q9NVE5,-0.0109267023479189,-0.0191247798207013,-0.00488807184084649,-0.0236939462761119,0.0365182672571946,0.0110562981358016,0.018792414325989,-0.0584880056829917,-0.0906112620588513,-0.0404488026615499,-0.15843473134471,0.0225701685497192,-0.00682791774733419,-0.163993982795365,-0.129890149309434
sp|Q9NZI7;sp|Q9NZI7|UBIP1,-0.0428238175074472,-0.0646330917442069,0.0415994778281213,0.0230218123400624,-0.0641637602117866,0.0290889900023904,-0.00199430363928215,0.0251123220434113,0.143276444127193,-0.0199409717739556,-0.113088207958321,-0.263119518515939,0.10118377330706,0.045271914831265,0.0321699667513405
sp|Q9P2K3;sp|Q9P2K3|RCOR3,-0.0684864535025643,-0.00624610649093957,-0.0712786542685741,-0.16582199545533,-0.0872457143590979,0.158036983937767,-0.118697062938115,-0.176465176991817,-0.0254240294101329,0.0402414226488841,-0.0380336869218222,0.0385430087880346,-0.0693270238041603,-0.0106362483825799,0.0502123874858326
sp|Q9UBL3;sp|Q9UBL3|ASH2L,-0.0393085441190766,-0.0563581260644334,0.0270043821537229,-0.0221793531655039,0.0057693824744556,-0.0453752124549198,0.0109623359873078,0.000934480888917812,0.0030028246153569,-0.0110721457012259,0.0408302556805336,-0.00535968425575682,0.0703841865264643,-0.00288506802625363,-0.100590477013952
sp|Q9UGN5;sp|Q9UGN5|PARP2,-0.0280525389170475,0.00839298104604158,0.00198091341924247,-0.0329594646586335,-0.0459186542910066,-0.0331658386458833,-0.0235833226559461,0.0380585723554657,-0.0190173111469752,0.00551620797413986,-0.03447850907454,-0.0104734728390026,0.0304865814902321,0.0328130200031053,0.12040970246268
sp|Q9UH92;sp|Q9UH92|MLX,-0.0382465307191216,-0.0899684101657141,0.0439358343981085,-0.00997544072051798,0.131910337775193,-0.0560201995812005,0.001068819115487,0.0563026697133558,0.0510566967523571,0.0694428283492795,-0.175247056385435,-0.0830229479962119,-0.0781222426297374,-0.0495250313365513,-0.0464596273381284
sp|Q9UHJ3;sp|Q9UHJ3|SMBT1,-0.0337355612090598,-0.0855036668290095,-0.00221791424098749,0.0179446086304878,0.0756757746494687,-0.0532562068217444,0.0552133646970147,-0.0268974148663427,-0.0496198554486581,0.0714153815679623,0.124161738343655,0.017080145644164,-0.00514209881089771,0.0274148542252236,-0.0398694398742255
sp|Q9UI36;sp|Q9UI36|DACH1,-0.0964949904996161,-0.120876738744441,-0.0120550259280282,0.272421882371358,-0.0941109916830432,-0.0333262549667094,-0.0947268507830786,-0.0644671312703589,0.00622011718357656,-0.0169070262710441,0.112864735248048,-0.162828203272159,0.127979665243081,0.0374282336717258,0.0474784612919476
sp|Q9UIG0;sp|Q9UIG0|BAZ1B,-0.0159601211072477,-0.00767279616476818,0.04326393293247,0.0239650459658684,-0.00559243085488703,0.0251471624934055,-0.0623669947423554,0.0573556401664213,0.0107483989100344,0.0263933728023876,-0.0457406140161251,0.0531899230408061,0.105142750200792,0.0336213758850831,-0.111109638059711
sp|Q9UJV9|DDX41,-0.062604599912231,-0.0345142638585221,-0.0276344281335297,0.417444519321505,0.0232710221851926,0.0910813117799633,-0.0388476072789727,-0.132756485400747,0.0881647061287046,0.116445023908327,-0.232184398028366,0.128490791002702,0.028795801644557,0.0668406939439169,-0.00565342075787594
sp|Q9UJX3;sp|Q9UJX3|APC7,-0.0560297959355898,0.226620724069576,-0.0107645781921435,0.00247015624719782,0.0175972189160532,-0.0757522374444205,0.053245882329124,-0.156347473723355,-0.0581432477089108,-0.0390067886194413,0.00869217909640888,0.0420920596013367,-0.0237993706970724,0.00607543625620827,-0.0116577390906249
sp|Q9UJX5;sp|Q9UJX5|APC4,-0.027092031563243,0.269008807189967,0.110420510200984,0.00301150606556559,0.114876898981003,-0.0608732198764551,0.127913733907613,-0.119370776124614,0.232133173872177,0.0202031291715513,0.156898404923841,0.104631108533221,-0.0910403561086068,0.0397055346181722,-0.0279279306445208
sp|Q9UKL0|RCOR1,-0.066566479417499,-0.0403321400895567,-0.0115076936343366,-0.0433352441506059,-0.0528211189654241,0.0211526644411978,0.127681062306963,0.134330604628171,-0.036807547382028,0.0317005861642216,-0.0423368680441965,-0.0432144760383117,0.0451882832340498,0.020142743136709,-0.0664767205312221
sp|Q9UKY1|ZHX1,-0.0653103319534094,-0.0762561256642799,0.00662298419280713,0.0276742624004621,0.0111446156555926,-0.0023508837543501,-0.0101023393816654,-0.0445252789670077,-0.00539558384006399,-0.021401645720783,-0.010313690761423,-0.0283951293763537,0.0817621858017466,-0.0370964202037705,0.0522871338624975
sp|Q9ULM3|YETS2,-0.084849056279705,0.049064624301718,-0.0301191116224977,0.126208835528099,-0.0759302557038218,-0.150569072021407,-0.168078418997275,0.206019799240414,0.0167449352371401,0.255591816678123,0.0353225260263285,0.0639749774455236,-0.0655289763075524,-0.0257990831386917,-0.00741965214024711
sp|Q9UMN6|KMT2B,-0.014473879426104,-0.0935406464997837,0.0172179947995869,0.0361420152408836,0.0356274198721021,-0.00242172489702772,0.0264472910641058,0.0314399332932356,0.0857984342458118,0.030273381358651,0.00668723188365417,-0.0196060373642238,0.0316074114749138,-0.0332619035753196,-0.06848303475924
sp|Q9Y230;sp|Q9Y230|RUVB2,-0.110412349314006,0.109229895748481,-0.00999571599766584,-0.0387562253542092,-0.0700865364399416,0.0491602437760151,0.0844624471791169,0.00158076515030547,0.0357740008231843,0.0741630541836011,0.0261858693088614,-0.0386939107479949,-0.0452350043606781,0.0576786994661992,-0.0228295108094886
sp|Q9Y230|RUVB2,-0.108254442667717,0.0959677614798746,-0.0127209142145732,0.000237171011698396,-0.049113896912259,-0.0346311382718396,-0.0529664635546105,-0.0693451705122877,-0.0241559728716913,-0.0282233397110825,-0.0158986129539935,-0.0304287309168528,-0.012982914263239,0.000505048912353018,0.0442947179970676
sp|Q9Y265;sp|Q9Y265|RUVB1,-0.139990562223555,0.103766372790947,0.00248277325298071,0.011754875669487,-0.0463364634164187,-0.0102256877488335,-0.00549505850830494,0.0166597376474327,-0.0869278216126318,0.0526148529186035,-0.0371407347497953,-0.0168074176570029,-0.0335368518413976,-0.041464123083387,-0.0505353884817411
sp|Q9Y265|RUVB1,-0.0998934127792337,0.0971663755960868,-0.00110065080941054,0.0212579229908933,-0.017606835933026,-0.0704298543779031,-0.0252934606801911,-0.0106298753350395,-0.00687336523253288,0.00405715548898052,0.0101538477335895,-0.0347777200460742,-0.0630074211898492,0.0154064555192531,0.131813845212649
sp|Q9Y2K7;sp|Q9Y2K7|KDM2A,-0.0577265772270255,0.105506823570362,0.106573530450741,-0.0541369001820668,-0.173126610701701,0.0348024134912566,0.23494485913384,0.0988271304344102,-0.00580652011360491,-0.0773202030870871,-0.00241911253417059,0.0606060109030771,-0.0367081331439636,-0.0449704156568189,-0.0163659116421346
sp|Q9Y4A0|JERKL,-0.00397514774979998,-0.000388571871242237,-0.0116380341006012,0.0212637355623297,0.0173465493572723,-0.1057882560977,-0.0479651818277935,-0.00490603480628404,-0.019757706189565,0.0294795814200553,-0.0516182268060547,-0.0514472497050828,0.0270563897717924,0.0322877293486838,0.0781128287014814
sp|Q9Y4A5;sp|Q9Y4A5|TRRAP,-0.0609824466646032,-0.0272028544111999,0.0177523577205055,-0.0443334316126714,0.045677551498594,0.0404178906504198,0.0439186782558235,-0.131857628267309,-0.110326572791941,0.130577756400677,-0.103688898471477,0.0336874524755494,0.0249079654258328,-0.0889648264729195,-0.00198256600942663
sp|Q9Y5B9|SP16H,-0.042981973727963,0.0208313274308265,0.05583880808913,-0.000444859900192647,0.0237918655438277,-0.00258983814730344,-0.00776491707549856,-0.0228065434083699,-0.00434309254720768,-0.0118283870429193,0.0205053912123122,-0.0185493092073507,-0.000655538472190564,-0.125000192911386,0.0578195957278674
sp|Q9Y5J3;sp|Q9Y5J3|HEY1,-0.0287191744693061,-0.0155496815070814,-0.0144826410384707,-0.0419582179876086,-0.0477605130169984,-0.00909948055417296,0.0886352899042949,-0.00389341867599045,-0.0173343205707904,-0.026413311076096,-0.0620134936975961,0.0125758419096389,-0.0678882972058793,0.044453691245675,0.0140062281459794
